Temperature_Mean,Turbidity,Windspeed,Percent_Bleaching
298.86,0.0626,7,75
299,0.0557,7,75
299.2,0.2197,6,75
298.9,0.0808,7,75
298.96,0.0597,7,75
299.04,0.0552,7,75
299.11,0.0532,7,75
299.08,0.0649,7,75
299.15,0.0552,7,75
299.14,0.0684,7,75
299.36,0.1379,8,75
299.42,0.0873,8,75
299.53,0.0581,8,75
299.53,0.0494,9,75
299.53,0.0541,8,75
299.53,0.1357,8,75
299.46,0.0734,8,75
299.46,0.0619,8,75
299.45,0.0968,8,75
299.58,0.0634,9,75
299.52,0.0971,8,75
299.53,0.0604,8,75
299.5,0.0881,8,75
299.49,0.0903,8,75
299.52,0.0645,8,75
299.31,0.1050,7,75
299.54,0.0656,8,75
299.33,0.0995,8,75
299.37,0.1648,8,75
299.35,0.1882,8,75
299.38,0.1740,8,75
299.38,0.1466,8,75
299.37,0.1055,8,75
299.37,0.1140,8,75
299.26,0.1823,8,75
299.36,0.2218,8,75
299.37,0.0939,8,75
299.36,0.1605,8,75
299.48,0.1365,8,75
299.58,0.1499,7,75
299.57,0.1499,8,75
299.54,0.1229,8,75
299.95,0.079,7,75
299.92,0.0791,7,75
300,0.0889,6,75
300.18,0.1012,6,75
300,0.0786,6,75
297.42,0.0924,6,75
299.51,0.0848,5,75
298.64,0.0641,4,75
299.36,0.1379,5,75
299.38,0.0893,5,75
299.5,0.0925,5,75
299.52,0.0971,5,75
299.52,0.1491,5,75
299.45,0.1508,5,75
297.13,0.0730,5,75
297.15,0.0730,5,75
297.12,0.1012,5,75
297.6,0.1661,6,75
297.57,0.1765,6,75
297.63,0.1597,6,75
297.74,0.0744,6,75
297.75,0.0911,6,75
297.82,0.077,6,75
297.78,0.0935,6,75
297.78,0.0872,6,75
297.66,0.0666,6,75
297.68,0.1248,6,75
297.65,0.1453,6,75
297.76,0.0912,6,75
297.84,0.0722,6,75
297.99,0.0664,6,75
297.95,0.0589,6,75
298.08,0.0695,6,75
297.9,0.0764,6,75
297.78,0.1635,5,75
297.93,0.0764,6,75
297.9,0.0796,6,75
297.87,0.0838,5,75
297.92,0.0795,6,75
299.35,0.0957,5,75
296.94,0.1092,6,75
296.94,0.0862,6,75
296.99,0.0948,6,75
296.99,0.1599,6,75
297,0.1599,6,75
296.99,0.2297,5,75
296.95,0.1994,5,75
296.95,0.0856,6,75
296.9,0.091,5,75
297.18,0.079,6,75
297.19,0.0606,6,75
297.02,0.1238,6,75
297.24,0.0785,6,75
297.05,0.1561,5,75
297.48,0.0755,6,75
297.08,0.1287,5,75
297.13,0.0739,5,75
298.04,0.074,6,75
297.95,0.0687,5,75
298.2,0.0827,5,75
298.17,0.1076,4,75
298.51,0.1131,4,75
298.53,0.0675,4,75
298.55,0.0969,4,75
298.55,0.0712,4,75
298.56,0.0808,4,75
298.69,0.0607,4,75
298.63,0.0836,4,75
298.68,0.0607,4,75
298.69,0.0557,4,75
298.58,0.1097,3,75
298.61,0.1042,3,75
298.63,0.076,4,75
298.61,0.0938,3,75
298.63,0.0696,4,75
298.66,0.0916,3,75
298.69,0.0763,3,75
298.71,0.1196,3,75
298.7,0.1199,3,75
298.85,0.1619,3,75
298.83,0.0704,3,75
298.59,0.1630,5,75
298.85,0.1390,3,75
298.98,0.1799,4,75
299.11,0.2111,4,75
299.06,0.0432,5,75
299.2,0.2197,4,75
299.09,0.2173,4,75
299,0.1326,4,75
299.03,0.1806,4,75
299.07,0.1955,4,75
299.19,0.1815,4,75
299.32,0.1922,4,75
299.17,0.1472,4,75
299.21,0.1687,4,75
299.21,0.1472,4,75
299.17,0.1326,4,75
299.15,0.1308,4,75
299.15,0.1138,4,75
299.19,0.1031,4,75
299.21,0.0956,4,75
299.26,0.1466,4,75
299.19,0.0904,4,75
299.2,0.0904,4,75
299.16,0.0797,4,75
299.19,0.0657,4,75
299.19,0.0608,4,75
299.24,0.0608,4,75
299.27,0.0583,4,75
299.27,0.0576,4,75
299.25,0.0661,4,75
299.23,0.0613,4,75
299.23,0.073,4,75
299.24,0.0822,4,75
299.34,0.0577,5,75
299.33,0.0562,5,75
299.3,0.0957,5,75
299.4,0.1665,5,75
299.4,0.1272,5,75
299.42,0.1379,5,75
299.39,0.1109,5,75
299.36,0.0974,5,75
299.46,0.1364,5,75
299.43,0.089,5,75
299.36,0.1380,5,75
299.45,0.0657,5,75
299.48,0.1447,5,75
299.41,0.0714,5,75
299.41,0.0955,5,75
299.53,0.0541,5,75
299.4,0.1045,5,75
299.46,0.0619,5,75
299.5,0.1554,5,75
299.5,0.1310,5,75
299.52,0.1702,4,75
299.48,0.1264,5,75
299.5,0.0758,5,75
299.55,0.0912,5,75
299.5,0.0649,5,75
299.41,0.0826,5,75
299.45,0.0826,5,75
299.41,0.0928,5,75
299.28,0.2063,5,75
299.27,0.1903,5,75
299.28,0.0729,5,75
300.12,0.2199,5,75
301.89,0.0485,6,75
301.86,0.0435,6,75
300.19,0.0256,7,75
299.89,0.0254,6,75
299.7,0.0385,6,75
299.37,0.1689,5,75
299.37,0.1689,6,75
299.83,0.0392,6,75
299.83,0.0444,6,75
299.93,0.0359,6,75
298.96,0.1794,2,75
299.14,0.1458,2,75
299.19,0.1555,2,75
301.53,0.0773,5,75
301.02,0.0532,5,75
301.55,0.0787,5,75
301.07,0.0532,4,75
301.42,0.0996,5,75
301.4,0.0752,4,75
301.35,0.07,4,75
301.36,0.0892,4,75
301.32,0.1198,4,75
301.27,0.098,4,75
301.16,0.0445,4,75
301.12,0.0983,4,75
301.16,0.0814,4,75
301,0.0334,4,75
301.06,0.1818,4,75
301,0.1317,4,75
300.79,0.0368,4,75
301.27,0.1005,3,75
301.04,0.0335,3,75
301.04,0.0335,9,75
301.27,0.1180,5,75
296.09,0.0406,5,75
296.09,0.0391,5,75
298.98,0.056,4,75
299.11,0.2594,5,75
301.32,0.2343,3,75
299.08,0.1404,6,75
298.83,0.0583,6,75
299.95,0.1086,5,75
299.66,0.0852,7,75
299.9,0.0972,4,75
300.26,0.0489,6,75
301.08,0.0276,8,75
301.07,0.0293,8,75
301.06,0.0767,3,75
302.43,0.1438,2,75
302.19,0.0888,3,75
302.36,0.1609,3,75
300.97,0.04,3,75
301.14,0.0371,3,75
301.2,0.046,4,75
295.5,0.0214,nd,75
300.28,0.0328,7,75
302.16,0.0974,1,75
301.89,0.1047,1,75
302.04,0.1612,1,75
302.26,0.1949,1,75
300.75,0.0316,8,75
301.40,0.0204,3,75
301.42,0.0205,3,75
300.72,0.039,8,75
300.7,0.032,9,75
299.87,0.0226,3,75
300.55,0.0404,5,75
300.56,0.0418,5,75
300.55,0.0418,5,75
301.09,0.0294,9,75
301.09,0.0294,4,75
300.79,0.2304,4,75
301.1,0.0506,6,75
301.13,0.0455,7,75
300.23,0.0382,4,75
301.40,0.0266,8,75
300.23,0.0558,7,75
296.25,0.0724,5,75
296.31,0.0849,4,75
296.49,0.0596,4,75
296.71,0.0669,3,75
296.14,0.0692,3,75
296.36,0.0699,3,75
297.37,0.0578,3,75
296.27,0.0721,3,75
296.2,0.072,3,75
296.77,0.1059,3,75
296.75,0.0722,3,75
296.26,0.0693,6,75
296.16,0.0691,6,75
296.25,0.0724,6,75
296.25,0.0643,6,75
296.3,0.0733,6,75
296.51,0.0647,6,75
296.48,0.0673,5,75
297.23,0.0584,5,75
297.58,0.0552,5,75
296.24,0.0721,6,75
299.99,0.0561,8,75
299.98,0.0551,3,75
300.92,0.0661,3,75
300.23,0.0806,4,75
299.89,0.1179,5,75
299.88,0.0681,5,75
299.88,0.049,5,75
299.84,0.0663,5,75
299.9,0.0535,5,75
299.75,0.077,5,75
300.29,0.0413,5,75
299.76,0.0729,5,75
299.92,0.0343,5,75
299.91,0.0813,5,75
299.95,0.0515,5,75
300.23,0.2560,5,75
300.19,0.0388,4,75
300.23,0.055,4,75
299.77,0.077,3,75
300.4,0.0427,7,75
300.47,0.0246,6,75
300.73,0.0243,2,75
300.75,0.0343,5,75
300.91,0.0273,3,75
300.91,0.0273,4,75
300.91,0.0258,3,75
300.91,0.0258,4,75
300.89,0.0262,3,75
300.9,0.0261,3,75
300.9,0.0261,5,75
300.84,0.0261,3,75
300.89,0.0264,3,75
300.89,0.0264,4,75
300.89,0.0262,4,75
300.87,0.0266,4,75
300.87,0.0266,3,75
300.85,0.0262,4,75
300.85,0.0262,3,75
300.87,0.0261,3,75
300.85,0.026,3,75
300.85,0.026,6,75
300.86,0.0259,3,75
300.86,0.0259,6,75
300.84,0.0272,3,75
300.84,0.0272,6,75
300.87,0.0266,6,75
301.50,0.0218,9,75
301.92,0.04,4,75
301.21,0.0636,5,75
301.12,0.0387,5,75
301.18,0.0602,6,75
302.02,0.1694,5,75
301.63,0.0524,4,75
301.54,0.0647,7,75
301.63,0.0458,5,75
301.67,0.0462,5,75
301.66,0.08,5,75
301.78,0.0511,6,75
302.29,0.0743,2,75
301.92,0.0388,3,75
302.1,0.0414,3,75
302.06,0.2255,2,75
301.75,0.0482,2,75
302.13,0.0363,2,75
302.23,0.0707,2,75
302.17,0.0409,3,75
302.03,0.0412,3,75
302.19,0.0408,2,75
301.32,0.0809,3,75
300.48,0.0728,4,75
301.87,0.0465,3,75
302.14,0.0432,2,75
295.73,0.0613,6,75
301.04,0.0274,7,75
301.06,0.0287,4,75
298.85,0.0624,8,75
298.93,0.0422,5,75
298.92,0.0417,5,75
298.92,0.0506,8,75
296.76,0.0445,9,75
296.76,0.0445,7,75
296.76,0.0445,6,75
296.93,0.0461,5,75
296.76,0.0445,5,75
297.95,0.0516,6,75
298.69,0.0597,5,75
298.49,0.0483,4,75
298.58,0.0517,6,75
297.79,0.046,10,75
297.82,0.046,10,75
297.82,0.046,7,75
297.82,0.0439,10,75
297.9,0.0395,7,75
297.62,0.0424,6,75
295.39,0.0584,4,75
298.88,0.1107,7,75
298.88,0.1107,8,75
298.84,0.0512,5,75
298.83,0.0624,8,75
298.93,0.0331,5,75
298.97,0.0419,8,75
298.86,0.0489,4,75
298.88,0.0489,4,75
298.86,0.0489,8,75
298.90,0.0489,5,75
298.89,0.0435,4,75
298.90,0.0422,5,75
299.14,0.0368,3,75
298.87,0.0355,4,75
298.86,0.0355,5,75
298.86,0.0416,4,75
298.85,0.0371,4,75
298.87,0.0516,4,75
297.86,0.0432,7,75
297.81,0.0438,10,75
298.27,0.0348,4,75
297.82,0.0439,3,75
297.82,0.0341,10,75
297.73,0.0387,8,75
297.78,0.0380,10,75
297.73,0.0451,11,75
298.95,0.1505,8,75
298.95,0.1505,6,75
298.84,0.0512,8,75
298.94,0.048,8,75
299.1,0.0368,5,75
298.61,0.0375,5,75
298.54,0.0419,4,75
298.69,0.0597,4,75
298.52,0.0517,2,75
298.52,0.0517,4,75
298.52,0.0517,5,75
298.57,0.0716,5,75
298.61,0.0544,5,75
297.88,0.0417,7,75
297.75,0.0586,6,75
297.75,0.0208,3,75
297.74,0.0386,7,75
297.66,0.0375,3,75
297.64,0.0382,8,75
297.67,0.0425,7,75
297.29,0.034,11,75
297.45,0.0458,7,75
296.65,0.0498,3,75
296.18,0.0553,5,75
295.24,0.068,4,75
295.36,0.0752,6,75
293.07,0.0977,8,75
298.92,0.0328,6,75
298.91,0.0516,7,75
298.94,0.0417,4,75
297.69,0.0409,4,75
293.66,0.1031,5,75
297.84,0.0441,8,75
290.94,0.2485,4,75
297.69,0.0409,9,75
299.36,0.0289,10,75
296.5,0.0519,11,75
296.19,0.4564,11,75
299.97,0.0432,7,75
300,0.0432,3,75
299.68,0.0563,4,75
299.84,0.1975,3,75
301.86,0.0408,2,75
301.9,0.0429,2,75
301.89,0.0435,2,75
301.94,0.0779,2,75
301.98,0.1381,2,75
302.01,0.0594,2,75
301.93,0.0436,2,75
297.6,0.1515,2,75
299.24,0.2153,2,75
299.69,0.0715,3,75
299.94,0.2162,2,75
299.94,0.1966,2,75
299.7,0.081,3,75
299.7,0.078,3,75
299.7,0.0676,6,75
302.56,0.1771,3,75
302.56,0.1771,2,75
303.08,0.1509,3,75
302.63,0.1771,2,75
301.26,0.0411,3,75
303.08,0.1509,2,75
302.53,0.1226,1,75
301.83,0.0666,3,75
302.02,0.0575,5,75
301.94,0.0824,5,75
301.93,0.0642,5,75
301.79,0.0596,5,75
301.79,0.0796,5,75
301.94,0.0807,5,75
301.83,0.0777,5,75
301.83,0.0777,4,75
301.79,0.0878,5,75
301.84,0.0639,7,75
301.91,0.0497,4,75
301.84,0.078,4,75
301.88,0.0631,4,75
301.85,0.0630,4,75
301.84,0.1052,4,75
301.48,0.0454,4,75
301.16,0.0391,3,75
301.17,0.0487,3,75
298.42,0.0485,5,75
298.48,0.0437,8,75
300.69,0.0934,8,75
300.69,0.0934,4,75
300.78,0.0876,7,75
300.76,0.0404,4,75
300.88,0.0273,7,75
300.78,0.041,4,75
300.81,0.0406,5,75
300.88,0.0286,6,75
300.78,0.0366,4,75
300.87,0.028,5,75
300.81,0.0512,4,75
300.83,0.0444,3,75
300.87,0.028,4,75
300.88,0.0273,4,75
300.88,0.0279,5,75
300.88,0.0279,4,75
300.78,0.0392,4,75
301.22,0.1684,2,75
300.83,0.0349,4,75
300.9,0.0307,4,75
300.78,0.029,4,75
300.91,0.0277,7,75
300.98,0.2390,1,75
300.39,0.0962,2,75
298.13,0.0805,4,75
298.66,0.069,4,75
297.58,0.0868,4,75
298.94,0.2724,5,75
299.06,0.1665,5,75
301.75,0.0632,9,75
301.93,0.0624,4,75
301.53,0.0537,5,75
301.63,0.0672,5,75
301.63,0.0689,3,75
301.53,0.0537,2,75
301.53,0.063,2.89,75
301.2,0.0629,3.11,75
301.7,0.0699,4,75
300.61,0.2565,2,75
300.32,0.0965,2,75
302.4,0.0467,3,75
301.00,0.0479,3,75
300.33,0.1192,3,75
300.94,0.0806,4,75
301.63,0.058,1,75
301.55,0.0565,2,75
301.58,0.3008,4,75
301.49,0.0878,4,75
301.73,0.0648,5,75
301.27,0.0321,4,75
301.15,0.0725,4,75
301.92,0.0305,4,75
301.65,0.0434,4,75
301.63,0.0745,5,75
301.93,0.0492,4,75
301.54,0.0568,3,75
301.64,0.0632,4,75
301.84,0.0521,4,75
301.48,0.0462,8,75
301.68,0.0797,8,75
301.94,0.0867,5,75
301.65,0.0659,6,75
298.85,0.0266,7,75
298.84,0.0252,7,75
298.88,0.0306,11,75
nd,0.0236,nd,75
301.69,0.0335,5,75
298.78,0.2293,2,75
301.16,0.0353,4,75
299.87,0.0425,4,75
300.49,0.0513,3,75
301.04,0.0434,4,75
300.49,0.0513,6,75
299.95,0.0499,8,75
299.95,0.0803,8,75
301.01,0.0924,2,75
301,0.0482,4,75
301.53,0.2257,1,75
301.43,0.2531,1,75
302.22,0.0448,4,75
301.23,0.1862,2,75
301.33,0.0914,2,75
301.43,0.0998,2,75
301.51,0.2130,2,75
301.39,0.1143,6,75
300.62,0.0489,8,75
297.68,0.0912,8,75
300.52,0.0667,3,75
300.28,0.1067,3,75
300.28,0.035,6,75
300.38,0.0741,6,75
300.49,0.0596,7,75
300.33,0.0365,4,75
300.61,0.0816,4,75
302.27,0.0632,4,75
302.35,0.0881,3,75
302.35,0.0881,2,75
302.35,0.0881,4,75
302.35,0.1016,3,75
302.25,0.0735,3,75
302.32,0.6108,2,75
302.19,0.0911,3,75
302.1,0.0491,6,75
301.96,0.0517,7,75
302.57,0.0679,3,75
302.57,0.1598,3,75
298.6,0.0399,5,75
299.3,0.0309,6,75
300.5,0.2815,6,75
300.43,0.0743,6,75
300.54,0.0748,6,75
302.4,0.0562,4,75
300.76,0.1672,3,75
300.93,0.1861,2,75
300.84,0.1711,3,75
300.84,0.1711,2,75
300.65,0.1650,2,75
300.55,0.1606,2,75
300.95,0.1611,2,75
300.38,0.0503,4,75
299.88,0.0889,3,75
299.77,0.1629,3,75
299.9,0.0577,4,75
298.92,0.0235,4,75
299.81,0.1066,3,75
299.87,0.1387,5,75
299.8,0.1262,4,75
299.82,0.043,3,75
298.28,0.0235,3,75
299.83,0.0727,6,75
299.45,0.1780,5,75
299.76,0.2015,3,75
300.35,0.045,5,75
296.59,0.0694,7,75
296.36,0.0322,6,75
299.87,0.0506,8,75
299.77,0.1703,7,75
299.76,0.1546,4,75
299.85,0.0999,8,75
299.8,0.1646,3,75
300.37,0.0385,6,75
300.38,0.0452,6,75
300.81,0.0593,4,75
300.38,0.0424,6,75
299.12,0.1345,5,75
300.2,0.0581,3,75
299.65,0.1240,3,75
299.97,0.1143,2,75
300.79,0.0661,4,75
298.93,0.0422,6,0
298.64,0.044,5,0
297.92,0.042,4,0
297.86,0.0438,7,0
297.82,0.0341,5,0
297.82,0.0341,7,0
297.9,0.037,5,0
297.9,0.037,7,0
297.9,0.037,4,0
296.76,0.0445,3,0
295.24,0.0673,4,0
295.46,0.0646,2,0
293.57,0.0787,12,0
293.48,0.0922,8,0
295.26,0.1221,4,0
295.25,0.0638,5,0
295.18,0.0979,5,0
294.75,0.1032,2,0
294.50,0.0723,3,0
294.50,0.0796,7,0
294.50,0.0796,3,0
292.28,0.3437,3,0
293.35,0.0714,7,0
293.03,0.0994,6,0
293.03,0.0937,3,0
292.91,0.0985,3,0
292.91,0.0974,2,0
292.91,0.0985,8,0
293.00,0.0983,7,0
292.81,0.0966,8,0
292.81,0.0975,2,0
292.81,0.0975,3,0
293.00,0.1000,7,0
293.00,0.0778,4,0
293.00,0.0778,2,0
293.00,0.0778,7,0
292.85,0.0896,8,0
292.85,0.0896,3,0
292.85,0.0896,5,0
292.74,0.0741,5,0
292.84,0.1473,4,0
292.74,0.1473,5,0
292.58,0.1454,7,0
292.58,0.4373,3,0
292.49,0.0593,3,0
292.49,0.0593,7,0
292.44,0.1335,3,0
292.44,0.1335,4,0
292.43,0.2158,6,0
291.38,0.0888,2,0
293.98,0.0883,4,0
292.85,0.0896,6,0
297.43,0.0376,10,0
297.27,0.0327,4,0
299.07,0.0422,6,0
298.14,0.027,4,0
297.86,0.0417,8,0
297.82,0.046,7,0
297.82,0.046,4,0
297.82,0.046,8,0
297.82,0.0439,7,0
297.82,0.0439,6,0
297.62,0.0424,4,0
293.47,0.1111,5,0
293.19,0.0701,2,0
292.83,0.0628,3,0
298.93,0.1505,7,0
298.88,0.0641,7,0
298.88,0.0641,6,0
298.95,0.0413,5,0
299.24,0.0308,5,0
299.24,0.0313,5,0
298.83,0.0509,5,0
298.84,0.0512,8,0
298.9,0.0516,6,0
298.86,0.0489,7,0
298.90,0.0435,6,0
298.90,0.0422,7,0
298.90,0.0435,4,0
298.90,0.0435,5,0
298.90,0.0435,10,0
298.90,0.0435,7,0
298.87,0.0355,6,0
298.87,0.0355,3,0
298.86,0.0355,6,0
298.93,0.0422,4,0
298.93,0.0435,6,0
298.86,0.0416,5,0
298.93,0.0422,7,0
298.84,0.0355,6,0
298.85,0.0371,7,0
298.85,0.0371,5,0
298.88,0.0407,7,0
298.85,0.0381,5,0
298.87,0.0414,10,0
298.87,0.0582,9,0
298.78,0.0382,6,0
298.19,0.0244,9,0
298.19,0.0314,6,0
298.19,0.0314,5,0
297.93,0.0565,8,0
297.86,0.0406,8,0
297.95,0.0420,6,0
297.92,0.0432,6,0
297.92,0.0432,4,0
297.92,0.0432,5,0
298.26,0.0348,5,0
297.79,0.046,8,0
298.19,0.0366,3,0
297.86,0.0431,9,0
297.86,0.0431,8,0
297.73,0.0387,3,0
297.73,0.0387,10,0
297.67,0.0413,10,0
297.67,0.0451,8,0
297.67,0.0404,7,0
297.66,0.041,5,0
297.66,0.0375,9,0
297.66,0.0375,8,0
297.66,0.0382,7,0
297.61,0.035,7,0
297.64,0.0376,8,0
297.3,0.0386,9,0
297.29,0.0375,7,0
299.2,0.0323,5,0
299.2,0.0323,6,0
298.87,0.0692,8,0
298.87,0.0620,6,0
298.92,0.0620,7,0
299.18,0.0317,6,0
298.83,0.0620,5,0
299.21,0.0317,6,0
298.95,0.0413,9,0
298.95,0.0413,7,0
298.95,0.0413,6,0
298.84,0.0727,6,0
298.94,0.0538,10,0
298.94,0.0486,5,0
298.94,0.0367,10,0
298.84,0.0609,6,0
298.84,0.0602,6,0
298.84,0.0555,9,0
298.9,0.0331,7,0
299,0.0416,6,0
299.1,0.079,6,0
299.07,0.079,6,0
298.85,0.0381,4,0
298.80,0.0495,8,0
298.74,0.043,7,0
298.69,0.0597,6,0
298.48,0.0553,9,0
298.48,0.0553,6,0
298.58,0.0517,9,0
298.58,0.0517,7,0
298.52,0.0517,5,0
298.57,0.0716,5,0
298.57,0.0716,6,0
298.14,0.0329,5,0
298.19,0.0314,3,0
298.19,0.0314,8,0
298.19,0.0244,7,0
298.08,0.0384,7,0
297.97,0.0414,8,0
297.97,0.0414,10,0
297.98,0.0404,5,0
297.93,0.0404,5,0
297.95,0.0516,10,0
297.95,0.0361,5,0
297.95,0.0361,10,0
297.91,0.0418,10,0
297.78,0.0537,6,0
297.81,0.0537,5,0
297.73,0.0208,6,0
297.73,0.0208,5,0
297.89,0.037,3,0
297.89,0.037,4,0
297.89,0.0422,11,0
297.89,0.0369,4,0
297.89,0.0369,9,0
297.88,0.0364,9,0
297.96,0.0359,7,0
297.69,0.0426,5,0
297.69,0.0417,6,0
297.62,0.0295,4,0
297.75,0.0399,4,0
297.58,0.0388,6,0
297.05,0.037,3,0
297.05,0.037,6,0
297.43,0.0376,9,0
297.5,0.0408,9,0
297.32,0.0392,6,0
297.3,0.0391,8,0
297.23,0.0406,5,0
297.9,0.0389,7,0
297.06,0.0429,4,0
296.83,0.0443,5,0
296.02,0.0517,8,0
295.22,0.0943,3,0
294.33,0.1305,8,0
295.01,0.1247,9,0
293.98,0.0847,2,0
293.98,0.0847,5,0
293.96,0.0954,2,0
293.91,0.1182,7,0
293.91,0.1182,2,0
294.06,0.0653,5,0
293.44,0.1086,6,0
293.51,0.0868,4,0
293.54,0.0891,9,0
295.46,0.0646,5,0
293.96,0.0930,3,0
293.24,0.0735,5,0
295.44,0.047,6,0
295.07,0.0727,7,0
294.71,0.1250,11,0
292.29,0.1414,4,0
292.29,0.1414,7,0
294.57,0.08,6,0
294.58,0.0808,5,0
294.58,0.0808,7,0
294.58,0.0808,6,0
295.16,0.0524,10,0
295.02,0.0552,6,0
293.62,0.0973,5,0
293.49,0.1136,2,0
293.65,0.1144,3,0
294.71,0.0543,9,0
294.42,0.0565,6,0
290.88,0.1876,5,0
293.9,0.0693,4,0
293.23,0.1367,7,0
293.23,0.1281,7,0
293.54,0.0598,5,0
293.54,0.0603,5,0
293.19,0.0701,3,0
293.19,0.0799,5,0
293.19,0.0799,3,0
293.18,0.0799,3,0
293.19,0.0799,6,0
292.93,0.0882,3,0
292.28,0.0887,8,0
293.08,0.0768,5,0
293.12,0.0669,6,0
293.12,0.0669,5,0
293.12,0.0669,4,0
293.14,0.073,4,0
293.03,0.0937,6,0
293.03,0.0994,4,0
292.59,0.1409,3,0
292.78,0.1023,5,0
292.84,0.1473,2,0
292.91,0.2478,4,0
299.97,0.0432,3,10.17
300.51,0.0659,6,10.34
299.97,0.0432,3,10.43
300.43,0.0715,6,10.46
300.72,0.0601,5,10.48
301.84,0.1149,2,10.5
302.23,0.0888,5,11
302.54,0.1586,2,11
300.46,0.0801,3,11.13
299.97,0.0432,6,11.65
300.23,0.0499,7,11.96
302.23,0.0888,5,12
300.86,0.0404,5,12
297.68,0.0505,5,12.22
298.82,0.026,4,12.42
302.14,0.0466,3,12.5
301.84,0.1149,2,12.9
300.54,0.0602,6,13.48
298.62,0.0324,8,13.65
298.62,0.0324,7,13.65
300.84,0.0275,6,14
297.66,0.0473,5,14
297.66,0.0461,5,14.29
298.49,0.0387,8,14.44
301.84,0.1149,2,14.6
299.54,0.0709,6,14.86
300.23,0.0499,5,14.87
297.66,0.0461,3,14.9
301.48,0.0284,3,15
301.48,0.0284,4,15
301.11,0.0481,2,15
299.85,0.1114,5,15
299.81,0.0818,5,15
302.08,0.0697,3,15
300.88,0.0279,7,15
300.86,0.0287,5,15
301.66,0.0289,5,15
299.87,0.0506,4,15
299.89,0.0881,6,15
299.77,0.1505,6,15.2
300.88,0.0279,6,15.2
300.37,0.0345,8,15.3
301.12,0.0373,9,15.4
301.32,0.0593,8,15.4
300.88,0.0273,4,15.4
300.78,0.041,4,15.4
300.83,0.0444,4,15.4
300.42,0.0345,5,15.4
299.86,0.0881,4,15.4
299.75,0.0473,4,15.4
299.76,0.0447,4,15.4
299.81,0.0599,5,15.53
301.84,0.1149,2,15.6
299.74,0.0452,4,15.6
299.85,0.1210,2,15.6
300.54,0.0613,6,15.73
300.88,0.0286,4,15.8
301.74,0.2417,3,15.8
300.42,0.0462,7,15.8
298.84,0.0263,11,15.82
298.84,0.0252,11,15.84
297.66,0.0461,3,15.85
301.39,0.1048,8,15.9
299.82,0.0881,4,15.9
298.82,0.026,4,15.91
301.32,0.0593,8,16
302.56,0.1771,2,16
298.77,0.0364,8,16.01
298.49,0.1856,8,16.09
300.94,0.026,7,16.1
300.38,0.0631,3,16.1
299.82,0.1564,4,16.1
299.76,0.1116,4,16.1
300.06,0.0863,2,16.2
298.16,0.1246,5,16.24
300.92,0.0297,9,16.5
300.88,0.0286,4,16.6
301.12,0.0373,9,16.7
301.39,0.1048,8,16.7
300.76,0.0404,5,16.7
300.88,0.0286,7,16.7
300.88,0.0279,6,16.7
300.88,0.0273,4,16.7
300.81,0.0406,4,16.7
300.88,0.0286,6,16.7
300.78,0.041,5,16.7
300.78,0.041,4,16.7
300.88,0.0286,4,16.7
300.81,0.0512,3,16.7
300.87,0.028,4,16.7
300.81,0.0447,4,16.7
300.88,0.0279,5,16.7
300.88,0.0279,7,16.7
300.54,0.0748,6,16.7
300.5,0.1734,6,16.7
300.38,0.0631,8,16.7
300.38,0.0396,3,16.7
299.78,0.0586,4,16.7
299.89,0.1528,7,16.7
299.82,0.0434,4,16.7
299.9,0.0527,4,16.9
298.87,0.0264,8,16.94
300.17,0.1075,4,17
300.4,0.0386,6,17
299.63,0.1306,4,17
301.49,0.0592,8,17.1
301.73,0.7188,4,17.1
300.38,0.0452,3,17.1
300.51,0.0659,5,17.13
301.12,0.0373,9,17.2
300.46,0.0368,7,17.3
301.01,0.2064,10,17.4
300.5,0.2815,6,17.4
300.13,0.0697,4,17.4
300.92,0.0297,9,17.5
301.15,0.0268,5,17.5
299.51,0.0518,6,17.5
299.67,0.0445,7,17.5
300.54,0.0613,6,17.59
300.83,0.0444,4,17.6
300.88,0.0279,4,17.6
300.87,0.028,5,17.6
300.99,0.0326,9,17.7
300.92,0.0556,7,17.7
299.91,0.0608,3,17.7
300.38,0.0424,6,17.8
297.66,0.0461,3,17.86
297.69,0.0543,5,17.88
297.68,0.0462,3,17.89
299.75,0.1562,4,17.9
301.47,0.0733,8,18
301.7,0.03,5,18
300.4,0.0334,6,18
300.24,0.0316,5,18
300.35,0.0459,9,18
301.09,0.0261,5,18
300.52,0.0283,8,18.1
300.99,0.2324,10,18.1
300.43,0.0328,6,18.1
299.83,0.0444,6,18.2
300.76,0.0404,4,18.2
300.88,0.0273,6,18.2
300.88,0.0279,4,18.2
300.88,0.0273,4,18.2
300.88,0.0273,5,18.2
299.04,0.1193,3,18.2
301.01,0.2064,6,18.4
300.88,0.0279,5,18.4
300.4,0.0386,6,18.4
300.4,0.0353,4,18.4
299.04,0.1193,3,18.4
299.86,0.0617,8,18.4
300.88,0.0279,4,18.5
299.8,0.1711,3,18.5
300.38,0.0424,6,18.5
301.23,0.061,8,18.8
300.88,0.0279,4,18.8
300.78,0.0395,3,18.8
300.41,0.0501,6,18.8
299.84,0.0571,8,18.8
299.82,0.0423,6,18.9
300.94,0.0344,9,18.9
301.7,0.03,5,18.9
299.8,0.1203,2,18.9
299.87,0.0816,3,18.9
299.85,0.1024,2,18.9
301.42,0.0996,8,19
